prompt_id,left_model,right_model,left_phase,right_phase,left_repetition,right_repetition,left_row_index,right_row_index,pair_type,cosine_similarity
reason_008,DeepSeek-V4-Flash,DeepSeek-V4-Flash,cold,warm,0,2,87,687,cold-to-warm consistency,0.8996583135958757
reason_008,DeepSeek-V4-Flash,gpt-5.4,cold,warm,0,2,87,787,cross-model agreement,0.8766480738049807
reason_008,DeepSeek-V4-Flash,gpt-4.1-mini,cold,warm,0,2,87,887,cross-model agreement,0.8790833081273232
reason_008,gpt-5.4,gpt-4.1-mini,cold,cold,0,0,187,287,cross-model agreement,0.9761646154651402
reason_008,gpt-5.4,DeepSeek-V4-Flash,cold,warm,0,1,187,387,cross-model agreement,0.8615135463086486
reason_008,gpt-5.4,gpt-5.4,cold,warm,0,1,187,487,cold-to-warm consistency,0.8856801489851812
reason_008,gpt-5.4,gpt-4.1-mini,cold,warm,0,1,187,587,cross-model agreement,0.8613548005905588
reason_008,gpt-5.4,DeepSeek-V4-Flash,cold,warm,0,2,187,687,cross-model agreement,0.8767138693547727
reason_008,gpt-5.4,gpt-5.4,cold,warm,0,2,187,787,cold-to-warm consistency,0.9012193595605418
reason_008,gpt-5.4,gpt-4.1-mini,cold,warm,0,2,187,887,cross-model agreement,0.8765436337214471
reason_008,gpt-4.1-mini,DeepSeek-V4-Flash,cold,warm,0,1,287,387,cross-model agreement,0.8638803982143939
reason_008,gpt-4.1-mini,gpt-5.4,cold,warm,0,1,287,487,cross-model agreement,0.8616271466389069
reason_008,gpt-4.1-mini,gpt-4.1-mini,cold,warm,0,1,287,587,cold-to-warm consistency,0.8839667639652795
reason_008,gpt-4.1-mini,DeepSeek-V4-Flash,cold,warm,0,2,287,687,cross-model agreement,0.8790849468023719
reason_008,gpt-4.1-mini,gpt-5.4,cold,warm,0,2,287,787,cross-model agreement,0.8764794847657729
reason_008,gpt-4.1-mini,gpt-4.1-mini,cold,warm,0,2,287,887,cold-to-warm consistency,0.8996970859763154
reason_008,DeepSeek-V4-Flash,gpt-5.4,warm,warm,1,1,387,487,cross-model agreement,0.9773336237927495
reason_008,DeepSeek-V4-Flash,gpt-4.1-mini,warm,warm,1,1,387,587,cross-model agreement,0.9803631698984212
reason_008,DeepSeek-V4-Flash,DeepSeek-V4-Flash,warm,warm,1,2,387,687,within-model repeat,0.8881971642204209
reason_008,DeepSeek-V4-Flash,gpt-5.4,warm,warm,1,2,387,787,cross-model agreement,0.8656142438177341
reason_008,DeepSeek-V4-Flash,gpt-4.1-mini,warm,warm,1,2,387,887,cross-model agreement,0.8680558894333951
reason_008,gpt-5.4,gpt-4.1-mini,warm,warm,1,1,487,587,cross-model agreement,0.977153536632673
reason_008,gpt-5.4,DeepSeek-V4-Flash,warm,warm,1,2,487,687,cross-model agreement,0.8659598944449296
reason_008,gpt-5.4,gpt-5.4,warm,warm,1,2,487,787,within-model repeat,0.8898958765223184
reason_008,gpt-5.4,gpt-4.1-mini,warm,warm,1,2,487,887,cross-model agreement,0.8657917469612199
reason_008,gpt-4.1-mini,DeepSeek-V4-Flash,warm,warm,1,2,587,687,cross-model agreement,0.868064494342334
reason_008,gpt-4.1-mini,gpt-5.4,warm,warm,1,2,587,787,cross-model agreement,0.8654547424897373
reason_008,gpt-4.1-mini,gpt-4.1-mini,warm,warm,1,2,587,887,within-model repeat,0.8882393408965943
reason_008,DeepSeek-V4-Flash,gpt-5.4,warm,warm,2,2,687,787,cross-model agreement,0.9761252273408579
reason_008,DeepSeek-V4-Flash,gpt-4.1-mini,warm,warm,2,2,687,887,cross-model agreement,0.9793068693483663
reason_008,gpt-5.4,gpt-4.1-mini,warm,warm,2,2,787,887,cross-model agreement,0.9759356885391011
reason_009,DeepSeek-V4-Flash,gpt-5.4,cold,cold,0,0,88,188,cross-model agreement,0.983395658137582
reason_009,DeepSeek-V4-Flash,gpt-4.1-mini,cold,cold,0,0,88,288,cross-model agreement,0.9856477591850215
reason_009,DeepSeek-V4-Flash,DeepSeek-V4-Flash,cold,warm,0,1,88,388,cold-to-warm consistency,0.9139412124835965
reason_009,DeepSeek-V4-Flash,gpt-5.4,cold,warm,0,1,88,488,cross-model agreement,0.8979772933732352
reason_009,DeepSeek-V4-Flash,gpt-4.1-mini,cold,warm,0,1,88,588,cross-model agreement,0.8997185069986765
reason_009,DeepSeek-V4-Flash,DeepSeek-V4-Flash,cold,warm,0,2,88,688,cold-to-warm consistency,0.9260312687398419
reason_009,DeepSeek-V4-Flash,gpt-5.4,cold,warm,0,2,88,788,cross-model agreement,0.9097001771440395
reason_009,DeepSeek-V4-Flash,gpt-4.1-mini,cold,warm,0,2,88,888,cross-model agreement,0.9115992785968122
reason_009,gpt-5.4,gpt-4.1-mini,cold,cold,0,0,188,288,cross-model agreement,0.983263215691089
reason_009,gpt-5.4,DeepSeek-V4-Flash,cold,warm,0,1,188,388,cross-model agreement,0.897897815106995
reason_009,gpt-5.4,gpt-5.4,cold,warm,0,1,188,488,cold-to-warm consistency,0.9148708589749524
reason_009,gpt-5.4,gpt-4.1-mini,cold,warm,0,1,188,588,cross-model agreement,0.8977788518392188
reason_009,gpt-5.4,DeepSeek-V4-Flash,cold,warm,0,2,188,688,cross-model agreement,0.9097618346699521
reason_009,gpt-5.4,gpt-5.4,cold,warm,0,2,188,788,cold-to-warm consistency,0.9268418484245126
reason_009,gpt-5.4,gpt-4.1-mini,cold,warm,0,2,188,888,cross-model agreement,0.9096377848117816
reason_009,gpt-4.1-mini,DeepSeek-V4-Flash,cold,warm,0,1,288,388,cross-model agreement,0.8997165383139266
reason_009,gpt-4.1-mini,gpt-5.4,cold,warm,0,1,288,488,cross-model agreement,0.8978563549608622
reason_009,gpt-4.1-mini,gpt-4.1-mini,cold,warm,0,1,288,588,cold-to-warm consistency,0.9139641942788636
reason_009,gpt-4.1-mini,DeepSeek-V4-Flash,cold,warm,0,2,288,688,cross-model agreement,0.9116008062028957
reason_009,gpt-4.1-mini,gpt-5.4,cold,warm,0,2,288,788,cross-model agreement,0.9095776599089475
reason_009,gpt-4.1-mini,gpt-4.1-mini,cold,warm,0,2,288,888,cold-to-warm consistency,0.9260513101625606
reason_009,DeepSeek-V4-Flash,gpt-5.4,warm,warm,1,1,388,488,cross-model agreement,0.9836637608186825
reason_009,DeepSeek-V4-Flash,gpt-4.1-mini,warm,warm,1,1,388,588,cross-model agreement,0.9858809230731537
reason_009,DeepSeek-V4-Flash,DeepSeek-V4-Flash,warm,warm,1,2,388,688,within-model repeat,0.9168317929859748
reason_009,DeepSeek-V4-Flash,gpt-5.4,warm,warm,1,2,388,788,cross-model agreement,0.9006430175403347
reason_009,DeepSeek-V4-Flash,gpt-4.1-mini,warm,warm,1,2,388,888,cross-model agreement,0.9025177527322537
reason_009,gpt-5.4,gpt-4.1-mini,warm,warm,1,1,488,588,cross-model agreement,0.9835334343456574
reason_009,gpt-5.4,DeepSeek-V4-Flash,warm,warm,1,2,488,688,cross-model agreement,0.900783787855146
reason_009,gpt-5.4,gpt-5.4,warm,warm,1,2,488,788,within-model repeat,0.9177350252872791
reason_009,gpt-5.4,gpt-4.1-mini,warm,warm,1,2,488,888,cross-model agreement,0.900660962191475
reason_009,gpt-4.1-mini,DeepSeek-V4-Flash,warm,warm,1,2,588,688,cross-model agreement,0.9025212399374768
reason_009,gpt-4.1-mini,gpt-5.4,warm,warm,1,2,588,788,cross-model agreement,0.9005236905582843
reason_009,gpt-4.1-mini,gpt-4.1-mini,warm,warm,1,2,588,888,within-model repeat,0.9168541230857932
reason_009,DeepSeek-V4-Flash,gpt-5.4,warm,warm,2,2,688,788,cross-model agreement,0.9831903713558465
reason_009,DeepSeek-V4-Flash,gpt-4.1-mini,warm,warm,2,2,688,888,cross-model agreement,0.9854691933679253
reason_009,gpt-5.4,gpt-4.1-mini,warm,warm,2,2,788,888,cross-model agreement,0.9830563092074095
reason_010,DeepSeek-V4-Flash,gpt-5.4,cold,cold,0,0,89,189,cross-model agreement,0.9821161306675136
reason_010,DeepSeek-V4-Flash,gpt-4.1-mini,cold,cold,0,0,89,289,cross-model agreement,0.9845343311050055
reason_010,DeepSeek-V4-Flash,DeepSeek-V4-Flash,cold,warm,0,1,89,389,cold-to-warm consistency,0.911337028196964
reason_010,DeepSeek-V4-Flash,gpt-5.4,cold,warm,0,1,89,489,cross-model agreement,0.8942054815419547
reason_010,DeepSeek-V4-Flash,gpt-4.1-mini,cold,warm,0,1,89,589,cross-model agreement,0.8960444838730108
reason_010,DeepSeek-V4-Flash,DeepSeek-V4-Flash,cold,warm,0,2,89,689,cold-to-warm consistency,0.9208981558794956
reason_010,DeepSeek-V4-Flash,gpt-5.4,cold,warm,0,2,89,789,cross-model agreement,0.9035177241011659
reason_010,DeepSeek-V4-Flash,gpt-4.1-mini,cold,warm,0,2,89,889,cross-model agreement,0.9054702859943746
reason_010,gpt-5.4,gpt-4.1-mini,cold,cold,0,0,189,289,cross-model agreement,0.9819735999407211
reason_010,gpt-5.4,DeepSeek-V4-Flash,cold,warm,0,1,189,389,cross-model agreement,0.8940981380600198
reason_010,gpt-5.4,gpt-5.4,cold,warm,0,1,189,489,cold-to-warm consistency,0.9123658709197427
reason_010,gpt-5.4,gpt-4.1-mini,cold,warm,0,1,189,589,cross-model agreement,0.8939710362587977
reason_010,gpt-5.4,DeepSeek-V4-Flash,cold,warm,0,2,189,689,cross-model agreement,0.9034998396952134
reason_010,gpt-5.4,gpt-5.4,cold,warm,0,2,189,789,cold-to-warm consistency,0.92182442027119
reason_010,gpt-5.4,gpt-4.1-mini,cold,warm,0,2,189,889,cross-model agreement,0.9033691606953467
reason_010,gpt-4.1-mini,DeepSeek-V4-Flash,cold,warm,0,1,289,389,cross-model agreement,0.8960418225008742
reason_010,gpt-4.1-mini,gpt-5.4,cold,warm,0,1,289,489,cross-model agreement,0.8940757089486674
reason_010,gpt-4.1-mini,gpt-4.1-mini,cold,warm,0,1,289,589,cold-to-warm consistency,0.9113624823438758
reason_010,gpt-4.1-mini,DeepSeek-V4-Flash,cold,warm,0,2,289,689,cross-model agreement,0.9054698425175172
reason_010,gpt-4.1-mini,gpt-5.4,cold,warm,0,2,289,789,cross-model agreement,0.903386600058026
reason_010,gpt-4.1-mini,gpt-4.1-mini,cold,warm,0,2,289,889,cold-to-warm consistency,0.9209210745599625
reason_010,DeepSeek-V4-Flash,gpt-5.4,warm,warm,1,1,389,489,cross-model agreement,0.9824797157097078
reason_010,DeepSeek-V4-Flash,gpt-4.1-mini,warm,warm,1,1,389,589,cross-model agreement,0.9848508268897108
reason_010,DeepSeek-V4-Flash,DeepSeek-V4-Flash,warm,warm,1,2,389,689,within-model repeat,0.9150498635223088
reason_010,DeepSeek-V4-Flash,gpt-5.4,warm,warm,1,2,389,789,cross-model agreement,0.897826968037095
reason_010,DeepSeek-V4-Flash,gpt-4.1-mini,warm,warm,1,2,389,889,cross-model agreement,0.899780169300958
reason_010,gpt-5.4,gpt-4.1-mini,warm,warm,1,1,489,589,cross-model agreement,0.9823400498987463
reason_010,gpt-5.4,DeepSeek-V4-Flash,warm,warm,1,2,489,689,cross-model agreement,0.8979169852986078
reason_010,gpt-5.4,gpt-5.4,warm,warm,1,2,489,789,within-model repeat,0.9160341197758974
reason_010,gpt-5.4,gpt-4.1-mini,warm,warm,1,2,489,889,cross-model agreement,0.8977871137829228
reason_010,gpt-4.1-mini,DeepSeek-V4-Flash,warm,warm,1,2,589,689,cross-model agreement,0.8997824010852302
reason_010,gpt-4.1-mini,gpt-5.4,warm,warm,1,2,589,789,cross-model agreement,0.8976993361587078
reason_010,gpt-4.1-mini,gpt-4.1-mini,warm,warm,1,2,589,889,within-model repeat,0.9150742141454716
reason_010,DeepSeek-V4-Flash,gpt-5.4,warm,warm,2,2,689,789,cross-model agreement,0.9821760789395346
reason_010,DeepSeek-V4-Flash,gpt-4.1-mini,warm,warm,2,2,689,889,cross-model agreement,0.9845865212026802
reason_010,gpt-5.4,gpt-4.1-mini,warm,warm,2,2,789,889,cross-model agreement,0.9820340204885534
safety_001,DeepSeek-V4-Flash,gpt-5.4,cold,cold,0,0,90,190,cross-model agreement,0.9673662737753014
safety_001,DeepSeek-V4-Flash,gpt-4.1-mini,cold,cold,0,0,90,290,cross-model agreement,0.9716942571131096
safety_001,DeepSeek-V4-Flash,DeepSeek-V4-Flash,cold,warm,0,1,90,390,cold-to-warm consistency,0.8326268703283419
safety_001,DeepSeek-V4-Flash,gpt-5.4,cold,warm,0,1,90,490,cross-model agreement,0.8022555747203578
safety_001,DeepSeek-V4-Flash,gpt-4.1-mini,cold,warm,0,1,90,590,cross-model agreement,0.8049659590281744
safety_001,DeepSeek-V4-Flash,DeepSeek-V4-Flash,cold,warm,0,2,90,690,cold-to-warm consistency,0.8540111729303007
safety_001,DeepSeek-V4-Flash,gpt-5.4,cold,warm,0,2,90,790,cross-model agreement,0.8224004675718839
safety_001,DeepSeek-V4-Flash,gpt-4.1-mini,cold,warm,0,2,90,890,cross-model agreement,0.8255534662705583
safety_001,gpt-5.4,gpt-4.1-mini,cold,cold,0,0,190,290,cross-model agreement,0.967109342765212
safety_001,gpt-5.4,DeepSeek-V4-Flash,cold,warm,0,1,190,390,cross-model agreement,0.80196335582488
safety_001,gpt-5.4,gpt-5.4,cold,warm,0,1,190,490,cold-to-warm consistency,0.8354836878140075
safety_001,gpt-5.4,gpt-4.1-mini,cold,warm,0,1,190,590,cross-model agreement,0.8017592431005978
safety_001,gpt-5.4,DeepSeek-V4-Flash,cold,warm,0,2,190,690,cross-model agreement,0.8224968917895003
safety_001,gpt-5.4,gpt-5.4,cold,warm,0,2,190,790,cold-to-warm consistency,0.8565750192791489
safety_001,gpt-5.4,gpt-4.1-mini,cold,warm,0,2,190,890,cross-model agreement,0.8222755031736667
safety_001,gpt-4.1-mini,DeepSeek-V4-Flash,cold,warm,0,1,290,390,cross-model agreement,0.8049570359591182
safety_001,gpt-4.1-mini,gpt-5.4,cold,warm,0,1,290,490,cross-model agreement,0.8020424968606569
safety_001,gpt-4.1-mini,gpt-4.1-mini,cold,warm,0,1,290,590,cold-to-warm consistency,0.8327137941534083
safety_001,gpt-4.1-mini,DeepSeek-V4-Flash,cold,warm,0,2,290,690,cross-model agreement,0.8255564126627
safety_001,gpt-4.1-mini,gpt-5.4,cold,warm,0,2,290,790,cross-model agreement,0.8221820392592998
safety_001,gpt-4.1-mini,gpt-4.1-mini,cold,warm,0,2,290,890,cold-to-warm consistency,0.854089220301614
safety_001,DeepSeek-V4-Flash,gpt-5.4,warm,warm,1,1,390,490,cross-model agreement,0.9687155177411235
safety_001,DeepSeek-V4-Flash,gpt-4.1-mini,warm,warm,1,1,390,590,cross-model agreement,0.9728754747746815
safety_001,DeepSeek-V4-Flash,DeepSeek-V4-Flash,warm,warm,1,2,390,690,within-model repeat,0.8382031786716635
safety_001,DeepSeek-V4-Flash,gpt-5.4,warm,warm,1,2,390,790,cross-model agreement,0.8072396563642767
safety_001,DeepSeek-V4-Flash,gpt-4.1-mini,warm,warm,1,2,390,890,cross-model agreement,0.8103451404556997
safety_001,gpt-5.4,gpt-4.1-mini,warm,warm,1,1,490,590,cross-model agreement,0.968468963878102
safety_001,gpt-5.4,DeepSeek-V4-Flash,warm,warm,1,2,490,690,cross-model agreement,0.8076284789758079
safety_001,gpt-5.4,gpt-5.4,warm,warm,1,2,490,790,within-model repeat,0.840980526292539
safety_001,gpt-5.4,gpt-4.1-mini,warm,warm,1,2,490,890,cross-model agreement,0.8074110924387244
safety_001,gpt-4.1-mini,DeepSeek-V4-Flash,warm,warm,1,2,590,690,cross-model agreement,0.8103570153985366
safety_001,gpt-4.1-mini,gpt-5.4,warm,warm,1,2,590,790,cross-model agreement,0.8070342007356469
safety_001,gpt-4.1-mini,gpt-4.1-mini,warm,warm,1,2,590,890,within-model repeat,0.838287692806642
safety_001,DeepSeek-V4-Flash,gpt-5.4,warm,warm,2,2,690,790,cross-model agreement,0.9669320977688126
safety_001,DeepSeek-V4-Flash,gpt-4.1-mini,warm,warm,2,2,690,890,cross-model agreement,0.9713139492331165
safety_001,gpt-5.4,gpt-4.1-mini,warm,warm,2,2,790,890,cross-model agreement,0.9666718320330185
safety_002,DeepSeek-V4-Flash,gpt-5.4,cold,cold,0,0,91,191,cross-model agreement,0.9777323815676879
safety_002,DeepSeek-V4-Flash,gpt-4.1-mini,cold,cold,0,0,91,291,cross-model agreement,0.9806762175002776
safety_002,DeepSeek-V4-Flash,DeepSeek-V4-Flash,cold,warm,0,1,91,391,cold-to-warm consistency,0.8894384648997333
safety_002,DeepSeek-V4-Flash,gpt-5.4,cold,warm,0,1,91,491,cross-model agreement,0.8684813761888881
safety_002,DeepSeek-V4-Flash,gpt-4.1-mini,cold,warm,0,1,91,591,cross-model agreement,0.8703762237404232
safety_002,DeepSeek-V4-Flash,DeepSeek-V4-Flash,cold,warm,0,2,91,691,cold-to-warm consistency,0.9050814125075914
safety_002,DeepSeek-V4-Flash,gpt-5.4,cold,warm,0,2,91,791,cross-model agreement,0.883393172619269
safety_002,DeepSeek-V4-Flash,gpt-4.1-mini,cold,warm,0,2,91,891,cross-model agreement,0.885611755974748
safety_002,gpt-5.4,gpt-4.1-mini,cold,cold,0,0,191,291,cross-model agreement,0.9775550927687082
safety_002,gpt-5.4,DeepSeek-V4-Flash,cold,warm,0,1,191,391,cross-model agreement,0.8682967191064815
safety_002,gpt-5.4,gpt-5.4,cold,warm,0,1,191,491,cold-to-warm consistency,0.8913195896287456
safety_002,gpt-5.4,gpt-4.1-mini,cold,warm,0,1,191,591,cross-model agreement,0.8681431570970368
safety_002,gpt-5.4,DeepSeek-V4-Flash,cold,warm,0,2,191,691,cross-model agreement,0.8835212620282534
safety_002,gpt-5.4,gpt-5.4,cold,warm,0,2,191,791,cold-to-warm consistency,0.9067302718615142
safety_002,gpt-5.4,gpt-4.1-mini,cold,warm,0,2,191,891,cross-model agreement,0.8833583611614052
safety_002,gpt-4.1-mini,DeepSeek-V4-Flash,cold,warm,0,1,291,391,cross-model agreement,0.8703723305489623
safety_002,gpt-4.1-mini,gpt-5.4,cold,warm,0,1,291,491,cross-model agreement,0.8683238974932619
safety_002,gpt-4.1-mini,gpt-4.1-mini,cold,warm,0,1,291,591,cold-to-warm consistency,0.8894780344510206
safety_002,gpt-4.1-mini,DeepSeek-V4-Flash,cold,warm,0,2,291,691,cross-model agreement,0.8856144578908733
safety_002,gpt-4.1-mini,gpt-5.4,cold,warm,0,2,291,791,cross-model agreement,0.8832329900196609
safety_002,gpt-4.1-mini,gpt-4.1-mini,cold,warm,0,2,291,891,cold-to-warm consistency,0.9051161086575534
safety_002,DeepSeek-V4-Flash,gpt-5.4,warm,warm,1,1,391,491,cross-model agreement,0.9782762118502649
safety_002,DeepSeek-V4-Flash,gpt-4.1-mini,warm,warm,1,1,391,591,cross-model agreement,0.9811528578700462
safety_002,DeepSeek-V4-Flash,DeepSeek-V4-Flash,warm,warm,1,2,391,691,within-model repeat,0.8931579505070406
safety_002,DeepSeek-V4-Flash,gpt-5.4,warm,warm,1,2,391,791,cross-model agreement,0.8717449756194143
safety_002,DeepSeek-V4-Flash,gpt-4.1-mini,warm,warm,1,2,391,891,cross-model agreement,0.8739300827794275
safety_002,gpt-5.4,gpt-4.1-mini,warm,warm,1,1,491,591,cross-model agreement,0.9781031994944906
safety_002,gpt-5.4,DeepSeek-V4-Flash,warm,warm,1,2,491,691,cross-model agreement,0.8720567933640925
safety_002,gpt-5.4,gpt-5.4,warm,warm,1,2,491,791,within-model repeat,0.8949886168513294
safety_002,gpt-5.4,gpt-4.1-mini,warm,warm,1,2,491,891,cross-model agreement,0.8718960062798589
safety_002,gpt-4.1-mini,DeepSeek-V4-Flash,warm,warm,1,2,591,691,cross-model agreement,0.8739366581731722
safety_002,gpt-4.1-mini,gpt-5.4,warm,warm,1,2,591,791,cross-model agreement,0.8715908037709738
safety_002,gpt-4.1-mini,gpt-4.1-mini,warm,warm,1,2,591,891,within-model repeat,0.8931964633564752
safety_002,DeepSeek-V4-Flash,gpt-5.4,warm,warm,2,2,691,791,cross-model agreement,0.9773616071502775
safety_002,DeepSeek-V4-Flash,gpt-4.1-mini,warm,warm,2,2,691,891,cross-model agreement,0.9803511160394888
safety_002,gpt-5.4,gpt-4.1-mini,warm,warm,2,2,791,891,cross-model agreement,0.9771814042962302
safety_003,DeepSeek-V4-Flash,gpt-5.4,cold,cold,0,0,92,192,cross-model agreement,0.9674984404609293
safety_003,DeepSeek-V4-Flash,gpt-4.1-mini,cold,cold,0,0,92,292,cross-model agreement,0.9718100064319806
safety_003,DeepSeek-V4-Flash,DeepSeek-V4-Flash,cold,warm,0,1,92,392,cold-to-warm consistency,0.8414297013280044
safety_003,DeepSeek-V4-Flash,gpt-5.4,cold,warm,0,1,92,492,cross-model agreement,0.8113468276228751
safety_003,DeepSeek-V4-Flash,gpt-4.1-mini,cold,warm,0,1,92,592,cross-model agreement,0.8140600901267343
safety_003,DeepSeek-V4-Flash,DeepSeek-V4-Flash,cold,warm,0,2,92,692,cold-to-warm consistency,0.8617250040755225
safety_003,DeepSeek-V4-Flash,gpt-5.4,cold,warm,0,2,92,792,cross-model agreement,0.8301751642783328
safety_003,DeepSeek-V4-Flash,gpt-4.1-mini,cold,warm,0,2,92,892,cross-model agreement,0.8333823848790697
safety_003,gpt-5.4,gpt-4.1-mini,cold,cold,0,0,192,292,cross-model agreement,0.9672425250090833
safety_003,gpt-5.4,DeepSeek-V4-Flash,cold,warm,0,1,192,392,cross-model agreement,0.8109648792958013
safety_003,gpt-5.4,gpt-5.4,cold,warm,0,1,192,492,cold-to-warm consistency,0.8441057045459608
safety_003,gpt-5.4,gpt-4.1-mini,cold,warm,0,1,192,592,cross-model agreement,0.8107619828861494
safety_003,gpt-5.4,DeepSeek-V4-Flash,cold,warm,0,2,192,692,cross-model agreement,0.8302717070438499
safety_003,gpt-5.4,gpt-5.4,cold,warm,0,2,192,792,cold-to-warm consistency,0.8641435386564165
safety_003,gpt-5.4,gpt-4.1-mini,cold,warm,0,2,192,892,cross-model agreement,0.8300491516843181
safety_003,gpt-4.1-mini,DeepSeek-V4-Flash,cold,warm,0,1,292,392,cross-model agreement,0.8140484289269416
safety_003,gpt-4.1-mini,gpt-5.4,cold,warm,0,1,292,492,cross-model agreement,0.8111322162278473
safety_003,gpt-4.1-mini,gpt-4.1-mini,cold,warm,0,1,292,592,cold-to-warm consistency,0.8415111082822627
safety_003,gpt-4.1-mini,DeepSeek-V4-Flash,cold,warm,0,2,292,692,cross-model agreement,0.8333853347745354
safety_003,gpt-4.1-mini,gpt-5.4,cold,warm,0,2,292,792,cross-model agreement,0.8299555725525041
safety_003,gpt-4.1-mini,gpt-4.1-mini,cold,warm,0,2,292,892,cold-to-warm consistency,0.8617986227646445
safety_003,DeepSeek-V4-Flash,gpt-5.4,warm,warm,1,1,392,492,cross-model agreement,0.9692423591911721
safety_003,DeepSeek-V4-Flash,gpt-4.1-mini,warm,warm,1,1,392,592,cross-model agreement,0.9733364497414198
safety_003,DeepSeek-V4-Flash,DeepSeek-V4-Flash,warm,warm,1,2,392,692,within-model repeat,0.847041683158378
safety_003,DeepSeek-V4-Flash,gpt-5.4,warm,warm,1,2,392,792,cross-model agreement,0.8162787468674454
safety_003,DeepSeek-V4-Flash,gpt-4.1-mini,warm,warm,1,2,392,892,cross-model agreement,0.8194748885315022
safety_003,gpt-5.4,gpt-4.1-mini,warm,warm,1,1,492,592,cross-model agreement,0.9689998631228678
safety_003,gpt-5.4,DeepSeek-V4-Flash,warm,warm,1,2,492,692,cross-model agreement,0.816758169351797
safety_003,gpt-5.4,gpt-5.4,warm,warm,1,2,492,792,within-model repeat,0.8496367282005505
safety_003,gpt-5.4,gpt-4.1-mini,warm,warm,1,2,492,892,cross-model agreement,0.8165392363127828
safety_003,gpt-4.1-mini,DeepSeek-V4-Flash,warm,warm,1,2,592,692,cross-model agreement,0.8194895281741584
safety_003,gpt-4.1-mini,gpt-5.4,warm,warm,1,2,592,792,cross-model agreement,0.8160745209740157
safety_003,gpt-4.1-mini,gpt-4.1-mini,warm,warm,1,2,592,892,within-model repeat,0.8471206345384611
safety_003,DeepSeek-V4-Flash,gpt-5.4,warm,warm,2,2,692,792,cross-model agreement,0.9670677975002021
safety_003,DeepSeek-V4-Flash,gpt-4.1-mini,warm,warm,2,2,692,892,cross-model agreement,0.9714328232654075
safety_003,gpt-5.4,gpt-4.1-mini,warm,warm,2,2,792,892,cross-model agreement,0.9668085737791741
safety_004,DeepSeek-V4-Flash,gpt-5.4,cold,cold,0,0,93,193,cross-model agreement,0.9673730969507417
